크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2021년 10월 22일,본오동,BHC-안산본오점,lo**님,2021년 10월 22일,뿌링클（반）＋치즈볼/1,상록구 bhc중 제일 최고레려,5,5,5,본오점입니다치킨과함께 소중한시간 내주셔서 감사합니다안산 최초 치킨배달업 식약처 위생등급우수등급 부여 식약처 식품 안전딜리버리 푸드 어워즈 상록구 치킨부분 위저희 본오점은 안전한 먹거리 청결한맛과 친절 배달음식에대한 소신으로 원칙을 지키며 신뢰받는 매장으로 고객들과 소통하며 늘 곁에 있겠습니다,https://rev-static.yogiyo.co.kr/faecd7ba7129303fbcd5ae375075a7db_tn.jpg
2021년 10월 22일,본오동,BHC-안산본오점,dr**님,2021년 10월 22일,"뿌링미니콜팝/1,뿌링소떡/1,빨간소떡/1,뿌링감자/1,코카-콜라 1.25L/1",????????????????잘먹었습니다!,5,5,5,본오점입니다치킨과함께 소중한시간 내주셔서 감사합니다안산 최초 치킨배달업 식약처 위생등급우수등급 부여 식약처 식품 안전딜리버리 푸드 어워즈 상록구 치킨부분 위저희 본오점은 안전한 먹거리 청결한맛과 친절 배달음식에대한 소신으로 원칙을 지키며 신뢰받는 매장으로 고객들과 소통하며 늘 곁에 있겠습니다,https://rev-static.yogiyo.co.kr/f621f72861ab07fd2190b2f8cbd7c32c_tn.jpg
2021년 10월 22일,본오동,BHC-안산본오점,ck**님,2021년 10월 22일,뿌링클 콤보＋치즈볼/1(옵션(콜라1.25L)),아이들이 맛있어 하네요~~,5,5,5,본오점입니다치킨과함께 소중한시간 내주셔서 감사합니다안산 최초 치킨배달업 식약처 위생등급우수등급 부여 식약처 식품 안전딜리버리 푸드 어워즈 상록구 치킨부분 위저희 본오점은 안전한 먹거리 청결한맛과 친절 배달음식에대한 소신으로 원칙을 지키며 신뢰받는 매장으로 고객들과 소통하며 늘 곁에 있겠습니다,이미지는 없어요
2021년 10월 22일,본오동,BHC-안산본오점,ye**님,2021년 10월 22일,후라이드 반／양념 반/1,매번 맛있게  잘 먹고있습니다 치즈스틱도 감사합니다~,5,5,0,본오점입니다치킨과함께 소중한시간 내주셔서 감사합니다안산 최초 치킨배달업 식약처 위생등급우수등급 부여 식약처 식품 안전딜리버리 푸드 어워즈 상록구 치킨부분 위저희 본오점은 안전한 먹거리 청결한맛과 친절 배달음식에대한 소신으로 원칙을 지키며 신뢰받는 매장으로 고객들과 소통하며 늘 곁에 있겠습니다,https://rev-static.yogiyo.co.kr/99c477fb5622d09d53ad29d333c397d3_tn.jpg
2021년 10월 22일,본오동,BHC-안산본오점,ji**님,2021년 10월 22일,맛초킹 콤보/1,맛있게잘먹었어요!!,5,5,5,본오점입니다치킨과함께 소중한시간 내주셔서 감사합니다안산 최초 치킨배달업 식약처 위생등급우수등급 부여 식약처 식품 안전딜리버리 푸드 어워즈 상록구 치킨부분 위저희 본오점은 안전한 먹거리 청결한맛과 친절 배달음식에대한 소신으로 원칙을 지키며 신뢰받는 매장으로 고객들과 소통하며 늘 곁에 있겠습니다,이미지는 없어요
2021년 10월 22일,본오동,BHC-안산본오점,yo**님,2021년 10월 22일,후라이드 반／양념 반/1(디저트(뿌링치즈볼)),뿌링치즈볼 진짜 너무 맛있어요. 따뜻하고 바삭하고 배달도 생각보다 빨랐어요! 감사합니다.,5,5,5,본오점입니다치킨과함께 소중한시간 내주셔서 감사합니다안산 최초 치킨배달업 식약처 위생등급우수등급 부여 식약처 식품 안전딜리버리 푸드 어워즈 상록구 치킨부분 위저희 본오점은 안전한 먹거리 청결한맛과 친절 배달음식에대한 소신으로 원칙을 지키며 신뢰받는 매장으로 고객들과 소통하며 늘 곁에 있겠습니다,https://rev-static.yogiyo.co.kr/cd3c390309155d73735c9223d1bea9eb_tn.jpg
2021년 10월 22일,본오동,BHC-안산본오점,40**님,2021년 10월 22일,뿌링클 콤보/1,넘 조와하는 치킨집 베스트,5,5,5,본오점입니다치킨과함께 소중한시간 내주셔서 감사합니다안산 최초 치킨배달업 식약처 위생등급우수등급 부여 식약처 식품 안전딜리버리 푸드 어워즈 상록구 치킨부분 위저희 본오점은 안전한 먹거리 청결한맛과 친절 배달음식에대한 소신으로 원칙을 지키며 신뢰받는 매장으로 고객들과 소통하며 늘 곁에 있겠습니다,https://rev-static.yogiyo.co.kr/83a464233632252363aa9ab68960769b_tn.jpg
2021년 10월 22일,본오동,BHC-안산본오점,mm**님,2021년 10월 22일,"로젤킹/1,하바네로 포테킹 후라이드/1",맛있게 잘 먹었어요,5,5,5,본오점입니다치킨과함께 소중한시간 내주셔서 감사합니다안산 최초 치킨배달업 식약처 위생등급우수등급 부여 식약처 식품 안전딜리버리 푸드 어워즈 상록구 치킨부분 위저희 본오점은 안전한 먹거리 청결한맛과 친절 배달음식에대한 소신으로 원칙을 지키며 신뢰받는 매장으로 고객들과 소통하며 늘 곁에 있겠습니다,이미지는 없어요
2021년 10월 22일,본오동,BHC-안산본오점,lo**님,2021년 10월 22일,레드킹 콤보/1,매콤 짭짤 너무 맛있네요.,5,5,0,본오점입니다치킨과함께 소중한시간 내주셔서 감사합니다안산 최초 치킨배달업 식약처 위생등급우수등급 부여 식약처 식품 안전딜리버리 푸드 어워즈 상록구 치킨부분 위저희 본오점은 안전한 먹거리 청결한맛과 친절 배달음식에대한 소신으로 원칙을 지키며 신뢰받는 매장으로 고객들과 소통하며 늘 곁에 있겠습니다,https://rev-static.yogiyo.co.kr/da9e737b104f4e1473a7bee21fddfc5b_tn.jpg
2021년 10월 22일,본오동,BHC-안산본오점,yj**님,2021년 10월 22일,뿌링클 스틱/1,항상 잘먹고있습니다,5,5,5,본오점입니다치킨과함께 소중한시간 내주셔서 감사합니다안산 최초 치킨배달업 식약처 위생등급우수등급 부여 식약처 식품 안전딜리버리 푸드 어워즈 상록구 치킨부분 위저희 본오점은 안전한 먹거리 청결한맛과 친절 배달음식에대한 소신으로 원칙을 지키며 신뢰받는 매장으로 고객들과 소통하며 늘 곁에 있겠습니다,https://rev-static.yogiyo.co.kr/3272cf977dbe2183812a20a1b39277fb_tn.jpg
2021년 10월 22일,본오동,BHC-안산본오점,ad**님,2021년 10월 22일,뿌링클 콤보/1,너무맛잇게먹엇어요오,5,5,5,본오점입니다치킨과함께 소중한시간 내주셔서 감사합니다안산 최초 치킨배달업 식약처 위생등급우수등급 부여 식약처 식품 안전딜리버리 푸드 어워즈 상록구 치킨부분 위저희 본오점은 안전한 먹거리 청결한맛과 친절 배달음식에대한 소신으로 원칙을 지키며 신뢰받는 매장으로 고객들과 소통하며 늘 곁에 있겠습니다,https://rev-static.yogiyo.co.kr/b83d548e484224de0d9e6e1f311e0102_tn.jpg
2021년 10월 22일,본오동,BHC-안산본오점,bi**님,2021년 10월 22일,"뿌링클/1,골드킹/1,뿌링뿌링소스/1",최고예요 항상! 넘마시써요,5,5,5,본오점입니다치킨과함께 소중한시간 내주셔서 감사합니다안산 최초 치킨배달업 식약처 위생등급우수등급 부여 식약처 식품 안전딜리버리 푸드 어워즈 상록구 치킨부분 위저희 본오점은 안전한 먹거리 청결한맛과 친절 배달음식에대한 소신으로 원칙을 지키며 신뢰받는 매장으로 고객들과 소통하며 늘 곁에 있겠습니다,https://rev-static.yogiyo.co.kr/fdc605d260842288dece54eb9e209bfd_tn.jpg
2021년 10월 21일,본오동,BHC-안산본오점,fb**님,2021년 10월 21일,"뿌링클 스틱/1,코카-콜라 1.25L/1",항상 너무맛잇게 잘먹습니당,5,5,0,본오점입니다치킨과함께 소중한시간 내주셔서 감사합니다안산 최초 치킨배달업 식약처 위생등급우수등급 부여 식약처 식품 안전딜리버리 푸드 어워즈 상록구 치킨부분 위저희 본오점은 안전한 먹거리 청결한맛과 친절 배달음식에대한 소신으로 원칙을 지키며 신뢰받는 매장으로 고객들과 소통하며 늘 곁에 있겠습니다,https://rev-static.yogiyo.co.kr/a71efb7a5a6a659b0f83b02062dbf552_tn.jpg
2021년 10월 21일,본오동,BHC-안산본오점,ga**님,2021년 10월 21일,맛초킹 콤보/1,잘 먹었습니다맛초킹 완전 맛있어요.,5,5,0,본오점입니다치킨과함께 소중한시간 내주셔서 감사합니다안산 최초 치킨배달업 식약처 위생등급우수등급 부여 식약처 식품 안전딜리버리 푸드 어워즈 상록구 치킨부분 위저희 본오점은 안전한 먹거리 청결한맛과 친절 배달음식에대한 소신으로 원칙을 지키며 신뢰받는 매장으로 고객들과 소통하며 늘 곁에 있겠습니다,https://rev-static.yogiyo.co.kr/2f060e2a4ae0da438c6b593848f0936a_tn.jpg
2021년 10월 21일,본오동,BHC-안산본오점,pj**님,2021년 10월 21일,맛초킹 콤보/1,맛있게 잘먹었습니다,5,5,5,본오점입니다치킨과함께 소중한시간 내주셔서 감사합니다안산 최초 치킨배달업 식약처 위생등급우수등급 부여 식약처 식품 안전딜리버리 푸드 어워즈 상록구 치킨부분 위저희 본오점은 안전한 먹거리 청결한맛과 친절 배달음식에대한 소신으로 원칙을 지키며 신뢰받는 매장으로 고객들과 소통하며 늘 곁에 있겠습니다,이미지는 없어요
2021년 10월 21일,본오동,BHC-안산본오점,HA**님,2021년 10월 21일,뿌링클순살/1,너무 맛있게 잘먹었습니다,5,5,5,본오점입니다치킨과함께 소중한시간 내주셔서 감사합니다안산 최초 치킨배달업 식약처 위생등급우수등급 부여 식약처 식품 안전딜리버리 푸드 어워즈 상록구 치킨부분 위저희 본오점은 안전한 먹거리 청결한맛과 친절 배달음식에대한 소신으로 원칙을 지키며 신뢰받는 매장으로 고객들과 소통하며 늘 곁에 있겠습니다,https://rev-static.yogiyo.co.kr/5e8df996412d20bfcfaced744e81e8cb_tn.jpg
2021년 10월 21일,본오동,BHC-안산본오점,ki**님,2021년 10월 21일,뿌링클（반）＋치즈볼/1,너무 맛잇어용ㅎㅎ맛잇게 잘먹엇습니당,5,5,5,본오점입니다치킨과함께 소중한시간 내주셔서 감사합니다안산 최초 치킨배달업 식약처 위생등급우수등급 부여 식약처 식품 안전딜리버리 푸드 어워즈 상록구 치킨부분 위저희 본오점은 안전한 먹거리 청결한맛과 친절 배달음식에대한 소신으로 원칙을 지키며 신뢰받는 매장으로 고객들과 소통하며 늘 곁에 있겠습니다,https://rev-static.yogiyo.co.kr/b6ccf6727760a7e50a98ba385eda55bb_tn.jpg
2021년 10월 21일,본오동,BHC-안산본오점,dk**님,2021년 10월 21일,붐바스틱/1,마시습니다!!!-!-!!,5,5,5,본오점입니다치킨과함께 소중한시간 내주셔서 감사합니다안산 최초 치킨배달업 식약처 위생등급우수등급 부여 식약처 식품 안전딜리버리 푸드 어워즈 상록구 치킨부분 위저희 본오점은 안전한 먹거리 청결한맛과 친절 배달음식에대한 소신으로 원칙을 지키며 신뢰받는 매장으로 고객들과 소통하며 늘 곁에 있겠습니다,https://rev-static.yogiyo.co.kr/5716c5bf5e44ba9c33bdf044426f74cb_tn.jpg
2021년 10월 21일,본오동,BHC-안산본오점,dr**님,2021년 10월 21일,"뿌링클/1,코카-콜라 1.25L/1",잘 먹었습니당 ????????,5,5,5,본오점입니다치킨과함께 소중한시간 내주셔서 감사합니다안산 최초 치킨배달업 식약처 위생등급우수등급 부여 식약처 식품 안전딜리버리 푸드 어워즈 상록구 치킨부분 위저희 본오점은 안전한 먹거리 청결한맛과 친절 배달음식에대한 소신으로 원칙을 지키며 신뢰받는 매장으로 고객들과 소통하며 늘 곁에 있겠습니다,https://rev-static.yogiyo.co.kr/e899250bfb4290486e6def2fa29bae32_tn.jpg
2021년 10월 20일,본오동,BHC-안산본오점,mo**님,2021년 10월 20일,뿌링클（반）＋치즈볼/1,닭이 덜 익은 건지 전부 부드럽지가 않았어요ㅠ 겉으로는 평소 뿌링클이랑 똑같았는데.. 다음에는 좀 더 신경써주셨으면 좋겠습니다,4,5,5,본오점입니다치킨과함께 소중한시간 내주셔서 감사합니다죄송합니다 부족한부분 개선토록 하겠습니다 안산 최초 치킨배달업 식약처 위생등급우수등급 부여 식약처 식품 안전딜리버리 푸드 어워즈 상록구 치킨부분 위저희 본오점은 안전한 먹거리 청결한맛과 친절 배달음식에대한 소신으로 원칙을 지키며 신뢰받는 매장으로 고객들과 소통하며 늘 곁에 있겠습니다,https://rev-static.yogiyo.co.kr/82767ee82a34f8ef0a6437c83c21c5ce_tn.jpg
2021년 10월 20일,본오동,BHC-안산본오점,lm**님,2021년 10월 20일,골드킹 스틱/1(디저트(뿌링핫도그)),"맛있는데 배송만 좀 더 빨리해줬으면요, 한시간 기다렸어요~",5,5,5,본오점입니다치킨과함께 소중한시간 내주셔서 감사합니다오랜시간 기다리시게 하여 죄송합니다 개선토록 하겠습니다 안산 최초 치킨배달업 식약처 위생등급우수등급 부여 식약처 식품 안전딜리버리 푸드 어워즈 상록구 치킨부분 위저희 본오점은 안전한 먹거리 청결한맛과 친절 배달음식에대한 소신으로 원칙을 지키며 신뢰받는 매장으로 고객들과 소통하며 늘 곁에 있겠습니다,이미지는 없어요
2021년 10월 20일,본오동,BHC-안산본오점,dh**님,2021년 10월 20일,후라이드/1,맛있게 잘 먹었습니다,5,5,0,본오점입니다치킨과함께 소중한시간 내주셔서 감사합니다안산 최초 치킨배달업 식약처 위생등급우수등급 부여 식약처 식품 안전딜리버리 푸드 어워즈 상록구 치킨부분 위저희 본오점은 안전한 먹거리 청결한맛과 친절 배달음식에대한 소신으로 원칙을 지키며 신뢰받는 매장으로 고객들과 소통하며 늘 곁에 있겠습니다,https://rev-static.yogiyo.co.kr/4971c4a8b2197c7882428ab1aa162011_tn.jpg
2021년 10월 20일,본오동,BHC-안산본오점,hu**님,2021년 10월 20일,뿌링클 콤보/1,닭이 오래 된건지 시커먼 살이 많았어요평소 2-3개 부위가 그랬는 이번엔 반이상 그렇네요,3,5,0,본오점입니다치킨과함께 소중한시간 내주셔서 감사합니다죄송합니다 시커먼살은 도계 과정에서 혈관이 터져 붉게 착색되어 후라이하면 검게 보여지네요 본사와 제조사에  개선요청 올렸습니다 좋은 제품으로 다시 찾아뵙겠습니다 감사합니다 안산 최초 치킨배달업 식약처 위생등급우수등급 부여 식약처 식품 안전딜리버리 푸드 어워즈 상록구 치킨부분 위저희 본오점은 안전한 먹거리 청결한맛과 친절 배달음식에대한 소신으로 원칙을 지키며 신뢰받는 매장으로 고객들과 소통하며 늘 곁에 있겠습니다,https://rev-static.yogiyo.co.kr/6f214ec73285bf187a8b09c3c49f4e8a_tn.jpg
