크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2021년 7월 12일,본오동,뉴욕버거앤치킨-사동점,op**님,2021년 7월 12일,"치킹버거 세트（갈릭）/1(사이드선택(빅후렌치 후라이)),통새우버거 세트/1(사이드선택(고구마스틱))",치킹 버거 맛 있어요근데 주문시 마다 맛이 다르네요,3,3,3,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 12일,본오동,뉴욕버거앤치킨-사동점,js**님,2021년 7월 12일,"뉴욕버거 세트/1(추가선택메뉴(계란),사이드선택(고구마스틱)),치킹버거 세트（갈릭）/1(추가선택메뉴(토마토),사이드선택(고구마스틱)),치킹버거 세트（칠리）/1(추가선택메뉴(토마토),사이드선택(고구마스틱)),어니언링（8pc）/1,프라이 팩/1",굿굿 맛있게 잘 먹었습니다~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/621baef67f71626ec86405c110e3e6ae_tn.jpg
2021년 7월 9일,본오동,뉴욕버거앤치킨-사동점,ki**님,2021년 7월 9일,"치킹버거 세트（갈릭）/1(사이드선택(케이준후렌치 후라이)),순살컵치킨（7~8조각）/1,프라이 팩/1",맛있었어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/9506a6cf1697ead43fb8070d25f84555_tn.jpg
2021년 7월 7일,본오동,뉴욕버거앤치킨-사동점,dh**님,2021년 7월 7일,"통새우버거/1,뉴욕슈비슈비box/1",항상 맛있게 먹어요~  햄버거가 생각나면 여기서 시켜먹는데 맛있네요~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/99f2b5b6df8121fed75154ae8762fa7a_tn.jpg
2021년 7월 7일,본오동,뉴욕버거앤치킨-사동점,sa**님,2021년 7월 7일,"뉴욕버거 세트/1(사이드선택(어니언링)),치킹버거 세트（갈릭）/1(사이드선택(빅후렌치 후라이))",맛있게 잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/db70f89f278e766a7db1b8ad73841012_tn.jpg
2021년 7월 6일,본오동,뉴욕버거앤치킨-사동점,   손님,2021년 7월 6일,"뉴욕버거 세트/1(사이드선택(빅후렌치 후라이)),치킹버거 세트（갈릭）/1(사이드선택(빅후렌치 후라이))",맛있는!  나는 항상 그것을 주문할 것이다!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 7월 5일,본오동,뉴욕버거앤치킨-사동점,bo**님,2021년 7월 5일,"뉴욕버거 세트/1(사이드선택(더블치즈프라이즈)),치킹버거 세트（갈릭）/1(사이드선택(케이준후렌치 후라이))",처음 먹어보는데 다른 햄버거집에 비해 밀리지 않네요 맛있어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/b2ad7749f911852d80efa6f2048f2436_tn.jpg
2021년 6월 27일,본오동,뉴욕버거앤치킨-사동점,ob**님,2021년 6월 27일,"뉴욕커플콤보/1(소스 선택(매콤치즈소스),치킹버거선택(치킹버거（갈릭）))",세트메뉴가 알차네요,4,4,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 25일,본오동,뉴욕버거앤치킨-사동점,ki**님,2021년 6월 25일,"치킹버거 세트（갈릭）/1(사이드선택(케이준후렌치 후라이)),프라이 팩/1,대왕치즈스틱（1조각）/1",맛있었어요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/9b682c851749b02c0c246952b0e92d07_tn.jpg
2021년 6월 23일,본오동,뉴욕버거앤치킨-사동점,so**님,2021년 6월 23일,뉴욕슈비슈비box/1,언제나 실망시키지않는 뉴욕버거입니다야채도 신선하게 듬뿍듬뿍넘좋아요가성비갑!!!!!!!맛은  짱!!!!!맛있게 잘먹었습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/b91dd6750e7ec17005f4884ff8a9bb87_tn.jpg
2021년 6월 20일,본오동,뉴욕버거앤치킨-사동점,gh**님,2021년 6월 20일,"뉴욕버거/2,치킹버거（갈릭）/1,더블 치즈프라이즈/1",맛있게  먹었어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 20일,본오동,뉴욕버거앤치킨-사동점,ks**님,2021년 6월 20일,"뉴욕버거 세트/1(사이드선택(고구마스틱)),바베큐버거 세트/1(사이드선택(고구마스틱)),고구마스틱/1",언제나 맛나요!!!!!!!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/26275f89e80060e9868db387d8a64ba9_tn.jpg
2021년 6월 18일,본오동,뉴욕버거앤치킨-사동점,ty**님,2021년 6월 18일,"비프불고기버거/1,치킹버거 세트（갈릭）/1(사이드선택(빅후렌치 후라이)),비프불고기버거 세트/1(사이드선택(빅후렌치 후라이))",허겁지겁 먹느라 사진은 못 찍었네요. 너무 맛있었습니다.,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 15일,본오동,뉴욕버거앤치킨-사동점,sl**님,2021년 6월 15일,투게더 box/1(치킹버거선택(치킹버거（갈릭）)),배달도 빠르고 맛있었어요 !,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/7f13d76823db11061d025a58fa7bd602_tn.jpg
2021년 6월 15일,본오동,뉴욕버거앤치킨-사동점,ge**님,2021년 6월 15일,"치킹버거 세트（갈릭）/1(사이드선택(빅후렌치 후라이)),치킹버거 세트（칠리）/1(사이드선택(빅후렌치 후라이)),플레인스콘/1,대왕치즈스틱（2조각）/1",배터질만큼 많이 먹었어요! 오자마자 허겁지겁 먹느라고 사진은 못 찍었는데 ㅜㅜ 진짜 너무 맛있었어요! 유명 브랜드보다 훨씬 맛있는 맛!! 서비스로 주신 오징어링도 바삭하니 잘 튀겨진 것 같아요💗 앞으로 햄버거는 여기서 시켜먹어야겠어요! 맛있는 음식 감사합니다 ^_^,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 13일,본오동,뉴욕버거앤치킨-사동점,qq**님,2021년 6월 13일,"통새우버거/1,비프불고기버거/2,바베큐버거/1,콜라 1.25l/1",아이들이 맛있게 잘 먹네요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a1530e6d0e0337933bf97009c83adfbf_tn.jpg
2021년 6월 12일,본오동,뉴욕버거앤치킨-사동점,js**님,2021년 6월 12일,"치킹버거（갈릭）/1(추가선택메뉴(토마토)),뉴욕버거 세트/2(추가선택메뉴(계란),사이드선택(고구마스틱)),하프크런치치킨（반마리）/1",저번 버거에 야채가 한두장 뿐이었어서 이번에 말씀드렸더니 요청사항도 잘 들어주시고 항상 맛있게 만들어주셔서 감사해요!! 저희 가족 최애 버거집입니다ㅎㅎㅎ 근데 치킨은 차라리 순살이 더 나은 것 같아요!  덕분에 오늘도 맛있게 잘 먹었습니다.,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/f4963f58a976ea03f125032215f60fae_tn.jpg
2021년 6월 10일,본오동,뉴욕버거앤치킨-사동점,21**님,2021년 6월 10일,"뉴욕버거/2,순살치킨팩（15~16조각）/1",늘 맛난 수제버거와 치킨. 굿굿,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 9일,본오동,뉴욕버거앤치킨-사동점,dk**님,2021년 6월 9일,"뉴욕프렌즈콤보/1,칠리치즈 프라이즈/1",ㆍ,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 9일,본오동,뉴욕버거앤치킨-사동점,ck**님,2021년 6월 9일,"뉴욕버거/1,투게더 box/1(치킹버거선택(치킹버거（갈릭）))",첫주문인데 너무 맛있게잘먹었습니다!세트구성에있는 소시지만 따로 추가메뉴에있음 좋겠어요 ㅠㅠ 아이가 좋아하네용,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/d647fe1ca7fe120a19c5944e634bdc9d_tn.jpg
2021년 6월 3일,본오동,뉴욕버거앤치킨-사동점,sa**님,2021년 6월 3일,"뉴욕버거 세트/1(사이드선택(빅후렌치 후라이)),치킹버거 세트（갈릭）/1(사이드선택(고구마스틱))",맛있게 잘 먹었습니다~~~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/803b72b388164e9f20a8e5d3c8966816_tn.jpg
2021년 6월 3일,본오동,뉴욕버거앤치킨-사동점,do**님,2021년 6월 3일,뉴욕베이직box/1,정말 맛있게 잘먹었습니다.,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 6월 2일,본오동,뉴욕버거앤치킨-사동점,yo**님,2021년 6월 2일,투게더 box/1(치킹버거선택(치킹버거（칠리）)),맛있게 잘 먹었습니다!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/a302dac2e8eed2b3f03ab676ca867005_tn.jpg
2021년 6월 2일,본오동,뉴욕버거앤치킨-사동점,zo**님,2021년 6월 2일,"통새우버거/2,뉴욕버거 세트/1(사이드선택(빅후렌치 후라이)),콜라 355ml/1",너무 배고파서 사진찍기전에 한입 먹어버렸어요 너무 맛있습니다ㅜㅠ다른 햄버거 브랜드보다 혜자인거같아요,5,5,3,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/01ac30b14fc65d1528b9015ef2b10284_tn.jpg
2021년 6월 1일,본오동,뉴욕버거앤치킨-사동점,dj**님,2021년 6월 1일,뉴욕슈비슈비box/1,처음 배달시켰는데 너무 맛있었어요~,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 30일,본오동,뉴욕버거앤치킨-사동점,le**님,2021년 5월 30일,투게더 box/1(치킹버거선택(치킹버거（칠리）)),맛있습니다 맛있어요,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 29일,본오동,뉴욕버거앤치킨-사동점,na**님,2021년 5월 29일,"뉴욕육해공box/1(치킹버거선택(치킹버거（갈릭）)),프라이 팩/1,치킨텐더 2pc/1",종종 시켜먹는데 배달의 실수가 좀 있었지만 그래도 예정 시간보다 빠르게 받았어요 치킹버거가 젤 맛있는 거 같아요~ 앞으로도 계속 쭈욱 이용 예정입니다 맛나게 잘먹었습니다 번창하세요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/28e0755543e6b4373682ab6c9373d81e_tn.jpg
2021년 5월 29일,본오동,뉴욕버거앤치킨-사동점,se**님,2021년 5월 29일,뉴욕베이직box/1,맛있게 잘먹었습니다^^ 서비스도 감사합니다!,5,4,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 28일,본오동,뉴욕버거앤치킨-사동점,sa**님,2021년 5월 28일,"뉴욕버거 세트/1(사이드선택(케이준후렌치 후라이)),치킹버거 세트（갈릭）/1(사이드선택(빅후렌치 후라이))",오 맛있네요맛있게 잘 먹었습니다,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/35c24afd45e4bfa7156870767a422aa1_tn.jpg
2021년 5월 27일,본오동,뉴욕버거앤치킨-사동점,ho**님,2021년 5월 27일,뉴욕베이직box/1,좋아요 배달 빠르고 따뜻하니 맛있게 먹었습니다 아이들도 너무 좋아하네요,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/1033754c0e6249786ce18e03a004240d_tn.jpg
2021년 5월 25일,본오동,뉴욕버거앤치킨-사동점,ha**님,2021년 5월 25일,"뉴욕버거 세트/1(사이드선택(케이준후렌치 후라이)),치킹버거 세트（갈릭）/1(사이드선택(케이준후렌치 후라이))",종종 시켜먹는 뉴욕버거가 너무 맛있어요~^^,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/953e829e601b9ab2fa3e88a65dda4ec1_tn.jpg
2021년 5월 23일,본오동,뉴욕버거앤치킨-사동점,gk**님,2021년 5월 23일,뉴욕육해공box/1(치킹버거선택(치킹버거（갈릭）)),양도괜찮고 맛도괜찮아요 추천합니다,4,4,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/c77af7664e607a13d36fb63418c7e3a3_tn.jpg
2021년 5월 22일,본오동,뉴욕버거앤치킨-사동점,cj**님,2021년 5월 22일,뉴욕슈비슈비box/1,빠른배달로 따끈따끈한 버거먹었습니다. 맛나게 잘먹었습니다.,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/22f8c4142a548042bbf8d21322e5527d_tn.jpg
2021년 5월 22일,본오동,뉴욕버거앤치킨-사동점,js**님,2021년 5월 22일,"뉴욕버거 세트/2(추가선택메뉴(계란),사이드선택(고구마스틱)),대왕치즈스틱（2조각）/1",살 빼야된다고 말하면서 또 시켜먹었네요ㅋㅋㅋㅋ 너무 맛있어요 진짜 ㅜ.ㅜ 특히 엄마가 맛있다고 진짜 좋아하세요!! ㅎㅎㅎㅎ 자주자주 시켜먹을게요~ 항상 맛있게 만들어주셔서 감사해요! 그리고 오늘 배달기사님도 너무 친절하셔서 기분이 더 좋았습니다!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/60f1dba9aa86e62203a7898f5adf71eb_tn.jpg
2021년 5월 21일,본오동,뉴욕버거앤치킨-사동점,xc**님,2021년 5월 21일,"1인분혼자세트/1(콤보 버거선택(뉴욕버거)),블루레몬에이드/1",혼자1인 간편식으로 딱이네요~~,4,4,4,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 20일,본오동,뉴욕버거앤치킨-사동점,ho**님,2021년 5월 20일,투게더 box/1(치킹버거선택(치킹버거（칠리）)),"정말 맛있었는데 좀 짜증났어요문앞에 두고 문자를 안줘서 이상하다 싶어서 한참 있다 나가니 있더군요그 바람에 식은채로 먹었습니다 바쁘다보니 그럴수 있지만, 식은 걸 정말 싫어해서요 하지만 맛은 정말 맛있었습니다..",5,5,3,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 20일,본오동,뉴욕버거앤치킨-사동점,de**님,2021년 5월 20일,투게더 box/1(치킹버거선택(치킹버거（갈릭）)),버거는 2개지만 2인이 한번에 먹기엔 역시 많아요~근데 배부른데도 먹고 있다는...ㅎㅎ항상 깔끔하게 포장해주시고 패티도 잘 익혀주셔서아이와 안심하고 먹습니다~오늘도 잘~먹었습니다~,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/f3e25231095a105a970936a0fa32f82c_tn.jpg
2021년 5월 18일,본오동,뉴욕버거앤치킨-사동점,js**님,2021년 5월 18일,"뉴욕버거 세트/1(추가선택메뉴(계란),사이드선택(고구마스틱)),순살치킨팩（15~16조각）/1",진짜 먹을 때마다 너무 맛있어서 어떻게 하죠?!ㅠ.ㅠ 아는 맛인데도 매번 감탄하면서 먹어요ㅋㅋ 엄마랑 나눠먹으려고 햄버거 하나만 시켰는데 둘 다 치킨이 좀 남아도 햄버거 각자 시킬걸 후회했어요ㅋㅋㅋㅋㅋ 진짜 행복함 듬뿍 느꼈습니다. 오늘도 잘 먹었습니다~!!,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/767d2b8b92640aec01d7fbdce1cc26c6_tn.jpg
2021년 5월 18일,본오동,뉴욕버거앤치킨-사동점,le**님,2021년 5월 18일,투게더 box/1(치킹버거선택(치킹버거（칠리）)),잘먹었습니다 ㅎㅎ,4,4,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/cbaff3e4917583d6f4186df0a516a5a8_tn.jpg
2021년 5월 17일,본오동,뉴욕버거앤치킨-사동점,ch**님,2021년 5월 17일,"비프불고기버거 세트/1(사이드선택(케이준후렌치 후라이)),하프매콤크림치즈치킨（반마리）/1",넘나 잘먹었습니다~역시 맛나네요.,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/e437364c15bfe1435747a4c0982bf022_tn.jpg
2021년 5월 17일,본오동,뉴욕버거앤치킨-사동점,so**님,2021년 5월 17일,뉴욕육해공box/1(치킹버거선택(치킹버거（칠리）)),너무 맛잇어요!!!,5,5,5,----사장님 답글이 없어요 ----,이미지는 없어요
2021년 5월 15일,본오동,뉴욕버거앤치킨-사동점,se**님,2021년 5월 15일,"치킹버거 세트（갈릭）/1(사이드선택(케이준후렌치 후라이)),비프불고기버거 세트/1(사이드선택(빅후렌치 후라이)),어니언링（8pc）/1",맛있게 먹었습니다버거는 크기가 작긴 작네요,5,4,4,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/92cc5cbf01207c64755af564fb9a16aa_tn.jpg
2021년 5월 15일,본오동,뉴욕버거앤치킨-사동점,   손님,2021년 5월 15일,뉴욕육해공box/1(치킹버거선택(치킹버거（칠리）)),배달도 빠르고 맛도 좋네요. 포테이토는 소스가 살짝 느끼했긴해도 조화가 괜찮았네요..양파오징어링은 맛있었습니다.,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/ce634ada07831a02814d43e8e007d158_tn.jpg
2021년 5월 15일,본오동,뉴욕버거앤치킨-사동점,rh**님,2021년 5월 15일,"뉴욕버거/1,뉴욕버거 세트/1(사이드선택(빅후렌치 후라이)),대왕치즈스틱（2조각）/1",맛있어요 ~~ 둘이서 먹기 충분해용,4,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/28e8a8cc30077cbc77680474ccc844a4_tn.jpg
2021년 5월 15일,본오동,뉴욕버거앤치킨-사동점,la**님,2021년 5월 15일,뉴욕육해공box/1(치킹버거선택(치킹버거（갈릭）)),12시전에 주문했더니 배달이 엄청  빨리 왔어요 ㅎㅎ 아주 따끈한 햄버거와 감자튀김 바삭하고 햄버거가 특히 맛있네요 배가 고팠는데 그래서 더더 맛있게 느껴졌어요 굿굿굿,5,5,5,----사장님 답글이 없어요 ----,https://rev-static.yogiyo.co.kr/9634ee93c5ce50aa4a60bf79388ca84e_tn.jpg
