No.,15IV B,16IV G,17IV R,8VF B,9VF G,10VF R,11LMD B,12LMD G,13LMD R
87728,2.1112,8.725,7.011,3.189,3.424,2.388,458,525.3,621.5
87729,2.0453,8.423,7.045,3.095,3.523,2.468,457.4,524.2,621.4
87730,2.1429,8.837,6.984,3.178,3.463,2.393,458.2,524.6,621.2
87731,2.0369,8.562,6.88,3.129,3.552,2.382,457.6,524.8,621.3
87732,2.0676,8.793,7,3.095,3.635,2.393,457.9,524.8,621.4
87733,2.0656,8.774,6.93,3.191,3.526,2.391,457.6,525.7,621.2
87734,2.1061,8.78,7.074,3.094,3.682,2.38,457.8,524,621.3
87735,2.1231,8.839,7.027,3.124,3.443,2.34,458.1,526.2,621.4
87736,2.109,8.956,7.083,3.151,3.43,2.39,457.8,525.1,621.3
87737,2.143,8.859,6.998,3.178,3.547,2.35,458.1,525.1,621.4
87738,2.0407,8.939,7.053,3.065,3.645,2.448,458,524.9,621.5
87739,2.1244,8.569,6.973,3.133,3.427,2.395,457.9,525.4,621.4
87740,2.1244,8.96,7.167,3.126,3.628,2.373,457.7,524.7,621.2
87741,2.1161,8.845,7.037,3.109,3.716,2.397,457.8,524.2,621.4
87742,2.0986,8.782,7.031,3.143,3.69,2.381,457.7,524.1,621.3
87743,2.0648,8.909,7.017,3.048,3.685,2.457,457.6,525.1,621.4
87744,2.1123,8.557,7.076,3.255,3.441,2.374,458.1,524.3,621.4
87745,2.0833,8.81,7.067,3.087,3.674,2.388,458.1,524.2,621.4
87746,2.0548,8.729,7.039,3.132,3.661,2.403,457.5,524.2,621.3
87747,2.0906,8.795,6.877,3.184,3.454,2.43,458,524.8,621.4
87748,2.0849,8.924,7.059,3.229,3.699,2.386,457.9,525.5,621.3
87749,2.0627,8.821,7.094,3.221,3.423,2.398,457.6,525.4,621.5
87750,2.0235,8.801,7.09,3.225,3.692,2.438,457.6,524.5,621.3
87751,2.0976,8.637,7.017,3.148,3.426,2.43,457.6,526.1,621.3
87752,2.0874,8.818,7.035,3.296,3.421,2.378,457.4,525.4,621.4
87753,2.0735,8.832,7.101,3.135,3.651,2.403,457.7,524.5,621.3
87754,2.1124,8.758,6.94,3.144,3.46,2.543,457.8,524.6,621.3
87755,2.0645,8.619,7.109,3.165,3.538,2.45,457.7,525.3,621.3
87756,2.1754,8.773,6.93,3.155,3.456,2.436,458.5,526.4,621.4
87757,2.0623,8.783,7.128,3.145,3.657,2.454,457.5,524.3,621.3
87758,2.1806,8.604,6.984,3.217,3.407,2.436,458.3,524.8,621.4
87759,2.1152,8.838,6.931,3.298,3.543,2.391,457.9,525,621.4
87760,2.0027,8.829,7.051,3.111,3.691,5,457.4,524.1,0
87761,2.1128,9.013,7.119,3.255,3.589,2.439,458,525.2,621.2
87762,2.1102,8.689,6.94,3.093,3.399,2.481,457.6,524.5,621.7
87763,2.094,8.671,6.892,3.233,3.492,2.458,457.7,524.4,621.4
87764,2.0306,8.812,6.966,3.243,3.56,2.42,457.8,525.3,621.8
87765,2.1396,8.598,6.943,3.14,3.43,2.431,458.1,525.7,621.4
87766,2.0622,8.55,6.949,3.158,3.626,2.45,457.7,526.2,621.3
87767,2.0635,8.551,7.029,3.236,3.461,5,457.4,525.4,0
87768,2.1453,8.75,7.024,3.259,3.64,2.417,458.4,523.8,621.4
87769,2.1384,8.697,7.005,3.157,3.377,2.462,458,525,621.4
87770,2.0419,8.679,7.187,3.268,3.629,2.39,457.6,524.5,621.2
87771,2.0974,8.826,6.87,3.265,3.625,2.394,458.1,524.7,621.4
87772,2.0663,8.577,7.059,3.176,3.707,5,457.5,525.2,0
87773,2.095,8.651,6.852,3.327,3.484,2.401,457.7,524.2,621.7
87774,2.0962,8.82,7.051,5,3.66,2.508,0,524.4,621.1
87775,2.0875,8.515,7.039,3.169,3.403,2.499,457.6,525.3,621.2
87776,2.2057,8.65,6.933,3.33,3.415,5,458.4,524.7,0
87777,2.1629,8.778,6.789,5,3.44,2.495,0,524.4,621.3
87778,2.1455,8.958,7.078,3.3,3.675,5,458.5,525.2,0
87779,2.0747,8.872,7.034,3.215,3.438,2.511,457.6,525.8,621.4
87780,2.0409,8.548,7.016,3.138,3.666,2.486,457.5,524,621.2
87781,2.2795,8.83,7.012,5,3.43,2.481,0,526.4,621.3
87782,2.0516,9.072,6.927,3.068,3.579,2.537,457.9,524.6,621.5
87783,2.1459,8.741,6.985,3.199,3.421,2.529,457.8,526.2,621.4
87784,2.0018,8.881,7.171,3.215,3.717,5,457.5,524.6,0
87785,2.0903,8.762,6.999,3.226,3.618,2.394,457.5,523.9,621.4
87786,2.168,8.52,6.995,5,3.535,2.518,0,524.9,621.3
87787,2.0535,8.931,7.053,3.118,3.532,2.486,457.5,526.3,621.4
87788,2.0371,8.781,7.115,3.253,3.572,2.399,457.6,524.6,621.2
87789,2.1691,8.679,6.906,3.411,3.432,2.431,458.4,525.8,621.2
87790,2.1244,8.894,6.989,3.279,3.484,2.412,457.8,524.6,621.3
87791,2.0993,8.629,6.875,3.178,3.661,2.608,458.2,524.2,621.5
87792,2.0212,8.699,6.477,3.34,3.63,2.453,457.5,524.7,621.5
87793,2.0922,8.718,7.03,3.084,3.507,2.58,457.7,523.8,621.3
87794,2.1042,8.853,7.165,3.41,3.669,2.37,457.8,524,621.3
87795,2.0264,8.721,7.162,3.191,3.635,2.57,457.7,524,621.4
87796,2.0947,8.852,7.134,3.084,3.663,2.823,457.7,525.1,621.3
87797,2.0841,8.948,7.086,3.322,3.643,2.389,457.7,525.8,621.4
87798,2.0698,8.628,7.057,3.492,3.536,2.391,457.7,524.4,621.3
87799,2.0769,8.636,7.138,3.075,3.39,2.847,457.5,525,621.1
87800,2.0951,8.625,7.033,3.242,3.402,2.785,457.9,525.4,621.4
87801,2.0463,8.771,7.096,3.398,3.623,2.411,457.6,524.1,621.3
87802,2.1367,8.767,7.143,3.159,3.393,2.837,458.1,525.1,621.3
87803,2.1612,8.785,7.037,3.074,3.578,2.823,458.5,524.3,621.3
87804,2.0092,8.797,7.083,3.28,3.603,2.765,457.2,524.5,621.3
87805,2.2411,8.949,6.962,3.175,3.649,2.583,459.8,525.5,621.5
87806,2.1045,9.106,6.929,3.523,3.596,2.572,457.7,525.6,621.4
87807,2.1978,8.895,6.958,5,3.587,2.679,0,524.4,621.3
87808,2.0503,8.906,6.605,3.492,3.603,5,457.8,525.1,0
87809,2.0713,8.742,6.988,3.314,3.665,5,457.7,525.4,0
87810,2.0788,8.626,6.977,5,3.398,2.85,0,524.5,621.3
87811,2.0623,8.485,6.981,5,3.375,2.831,0,524.7,621.2
87812,2.0819,8.595,7.07,3.37,3.461,5,457.9,524.7,0
87813,2.061,8.575,7.014,5,3.564,2.787,0,524.6,621.2
87814,1.9952,8.788,7.089,3.285,3.658,5,457.5,524,0
87815,2.068,8.687,6.953,3.451,3.453,5,457.6,526.5,0
87816,2.0913,8.825,6.992,3.294,3.425,5,457.7,525,0
87817,2.0555,8.72,6.926,3.394,3.561,5,457.4,524.1,0
87818,2.0771,8.585,7.068,3.497,3.425,5,458,524.7,0
87819,2.0933,8.571,7.057,3.337,3.508,5,457.7,525,0
87820,2.1314,8.74,7.051,5,3.57,2.661,0,523.9,621.3
87821,2.1542,8.772,7.017,3.43,3.61,5,458.8,523.9,0
87822,2.0905,8.987,6.985,3.403,3.44,5,457.8,525.5,0
87823,2.2732,8.777,7.018,3.294,3.618,5,459.9,523.9,0
87824,2.0624,8.774,7.018,5,3.654,2.728,0,523.8,621.3
87825,2.2882,8.807,6.984,3.39,3.688,5,460.2,524.5,0
87826,2.0713,8.576,6.896,5,3.665,2.613,0,524,621.3
87827,2.0728,8.575,7.084,5,3.423,2.611,0,525.5,621.1
87828,1.9947,8.762,6.448,5,3.599,2.563,0,524.3,621.5
87829,2.0918,8.759,7.063,3.291,3.674,5,457.7,524.3,0
87830,2.0818,8.805,6.964,5,3.585,2.595,0,525.1,621.2
87831,2.1506,8.616,6.897,5,3.391,2.618,0,526.2,621.4
87832,2.0359,8.864,7.009,3.233,3.578,5,457.9,524.7,0
87833,2.0656,8.802,6.982,3.275,3.691,5,457.6,525.9,0
87834,2.0793,9.045,7.128,3.235,3.685,5,457.5,524.3,0
87835,2.1188,8.673,7.184,3.454,3.63,5,458.3,524.1,0
87836,2.0355,8.829,7.074,5,3.603,2.514,0,524.3,621.1
87837,2.1181,8.723,6.513,5,3.644,2.48,0,523.8,621.7
87838,2.1591,8.814,6.923,3.303,3.406,5,458.3,525.6,0
87839,2.0751,8.916,6.906,3.381,3.492,5,457.7,525.4,0
87840,2.0737,8.692,7.034,5,3.716,2.918,0,523.9,621.1
87841,1.9555,8.715,6.433,3.384,3.692,5,457.3,525.1,0
87842,2.0933,8.925,7.108,3.28,3.602,5,457.8,525,0
87843,1.9974,8.665,7.052,5,3.668,2.529,0,523.8,621.2
87844,2.1538,8.629,6.966,3.263,3.441,5,458.2,525.2,0
87845,2.1108,8.788,6.925,3.305,3.437,5,457.8,524.9,0
87846,2.2942,8.91,7.127,5,3.626,2.721,0,523.9,621.1
87847,2.0441,8.755,7.024,3.431,3.655,5,457.3,524,0
87848,2,9.072,7.143,3.262,3.707,5,457.4,525.6,0
87849,2.1072,8.799,7.053,5,3.675,2.698,0,524.2,621.1
87850,2.1076,8.893,6.909,5,3.677,2.577,0,524.6,621.2
87851,2.1,8.807,7.062,3.123,3.427,2.61,457.9,526.3,621.3
87852,2.0702,9.014,6.955,3.285,3.64,5,458,525.7,0
87853,2.0978,8.718,7.015,3.383,3.462,5,457.5,525.1,0
87854,2.1558,8.768,7.015,3.356,3.428,2.368,458.4,525.3,621.5
87855,2.3224,8.533,6.882,3.284,3.454,2.678,459.7,524.6,621.5
87856,2.1676,8.473,7.014,5,3.528,2.56,0,524.8,621.2
87857,2.0935,8.707,7.099,3.343,3.653,5,457.6,524.5,0
87858,2.0069,8.624,7.045,3.113,3.582,2.589,457.4,525.7,621.3
87859,2.0913,8.855,6.84,3.366,3.647,2.444,457.6,524.4,621.7
87860,2.0678,8.676,6.963,3.332,3.747,2.398,457.8,524.2,621.3
87861,2.1335,8.67,7.151,3.397,3.743,2.409,458.1,524,621.3
87862,2.0839,8.634,6.996,3.103,3.543,2.828,457.6,523.8,621.5
87863,2.1487,8.596,6.874,3.152,3.458,2.657,458.2,524.7,621.7
87864,2.0631,8.834,6.951,5,3.712,2.601,0,524.4,621.5
87865,2.0999,8.706,6.993,3.205,3.591,2.55,458.1,524,621.6
87866,2.1608,8.579,6.972,3.47,3.457,2.396,458.3,524.1,621.4
87867,2.0326,8.49,7.007,3.141,3.541,2.661,457.4,524.6,621.3
87868,2.1294,9.158,7.1,3.725,3.598,2.412,458,525.5,621.4
87869,2.1992,8.742,6.992,3.222,3.442,2.697,458.5,524.5,621.5
87870,2.0394,8.909,7.06,3.417,3.728,2.397,457.3,525,621.4
87871,2.1648,8.833,7.121,3.288,3.6,2.68,459.1,525,621.4
87872,2.0241,8.621,7.084,3.394,3.714,2.454,458,523.9,621.4
87873,2.0758,8.778,7.037,3.375,3.487,2.365,457.6,526.5,621.4
87874,2.079,8.799,7.064,3.203,3.646,2.919,457.6,523.9,621.4
87875,2.1829,8.826,7.102,3.259,3.385,2.762,458.6,525.8,621.3
87876,1.9264,8.926,7.07,3.067,3.704,2.845,457.5,523.8,621.3
87877,2.0499,8.915,7.033,3.258,3.652,2.634,457.7,525,621.4
87878,2.0712,8.722,7.031,3.367,3.504,2.406,457.7,524.7,621.4
87879,2.1773,8.829,7.117,3.07,3.63,2.592,458.3,523.9,621.3
87880,2.0589,8.885,7.051,5,3.446,2.734,0,524.2,621.3
87881,2.238,8.681,6.983,3.401,3.443,2.398,458.8,524.4,621.5
87882,2.0588,8.957,6.97,3.419,3.568,2.43,457.5,524.6,621.7
87883,2.0094,8.961,7.08,3.336,3.704,5,457.5,524.8,0
87884,2.1233,8.972,6.994,3.171,3.436,2.823,457.9,524.9,621.6
87885,2.1184,8.682,7.074,3.117,3.429,2.719,457.6,525.5,621.4
87886,2.1118,8.617,7.015,3.431,3.582,2.398,458,525.3,621.2
87887,1.997,8.787,7.051,3.217,3.616,2.398,457.4,523.9,621.4
87888,2.0943,8.767,7.052,3.129,3.672,2.66,457.5,523.8,621.2
87889,2.1832,8.668,7.126,3.344,3.625,2.396,459.2,524.1,621.2
87890,2.0382,8.629,6.974,3.139,3.541,2.595,457.5,524.2,621.3
87891,2.2607,8.936,7.077,3.209,3.415,2.52,459.2,525.1,621.2
87892,2.1259,8.581,7.055,3.201,3.693,2.524,458.5,524,621.5
87893,2.095,8.649,6.99,3.412,3.414,2.399,457.9,526.4,621.5
87894,2.3307,8.709,6.993,3.23,3.729,2.53,460.1,524.1,621.5
87895,2.1446,8.569,6.961,3.182,3.421,2.629,458.6,526.2,621.5
87896,2.1625,8.817,6.948,3.46,3.361,2.428,458.1,525.6,621.4
87897,2.0408,8.548,7.014,3.286,3.514,2.648,457.8,525.3,621.5
87898,2.0746,8.799,6.885,3.378,3.475,2.381,457.8,524.6,621.9
87899,2.0227,8.864,7.098,3.476,3.629,2.431,457.8,524.8,621.2
87900,2.0618,8.897,6.949,3.139,3.601,2.635,457.6,526,621.5
87901,2.0985,8.927,7.044,3.215,3.434,2.605,457.5,524.9,621.3
87902,2.0702,8.482,6.863,3.464,3.402,2.371,457.6,526,621.4
87903,2.0575,8.756,6.863,3.37,3.593,2.393,457.6,524.1,621.6
87904,2.1276,8.696,7.169,3.214,3.382,2.401,457.6,524.9,621.3
87905,2.1793,8.911,7.035,3.122,3.42,2.625,458.4,525,621.2
87906,2.2542,8.753,6.844,3.303,3.51,2.395,459.4,525.5,621.6
87907,2.0619,8.588,6.852,3.121,3.405,2.664,457.7,524.2,621.6
87908,2.1001,8.752,7.028,3.346,3.595,2.41,457.8,524.1,621.4
87909,2.0752,8.755,6.883,3.234,3.455,2.386,457.7,524.1,621.6
87910,2.0465,8.742,6.988,3.243,3.762,2.425,457.5,526.1,621.3
87911,2.0064,8.773,7.112,3.076,3.674,2.507,457.4,524.8,621.4
87912,2.1361,8.903,6.974,3.331,3.438,2.371,458.2,526.4,621.5
87913,2.0755,8.836,6.949,3.357,3.575,2.388,457.6,524.5,621.4
87914,2.0403,8.728,7.088,3.224,3.691,2.386,457.5,524.2,621.3
87915,2.0517,8.684,7.032,3.104,3.71,2.512,457.5,524.8,621.3
87916,2.0615,8.766,6.455,3.074,3.79,2.505,457.8,524.4,621.8
87917,2.1133,8.743,6.958,3.344,3.767,2.415,458.6,524.6,621.4
87918,2.1159,8.578,7.064,3.275,3.548,2.407,457.8,525,621.2
87919,2.0654,8.695,6.928,3.168,3.759,2.392,457.5,524,621.5
87920,2.0543,8.797,6.994,3.219,3.547,2.488,457.5,526.1,621.4
87921,2.082,8.804,6.96,3.294,3.598,2.453,457.5,524.7,621.5
87922,2.1162,8.841,6.99,3.182,3.456,2.395,457.8,525.1,621.4
87923,2.2585,8.852,6.926,3.325,3.877,2.468,459.3,524.3,621.5
87924,2.0371,8.937,7.087,3.477,3.739,2.43,457.7,524.8,621.4
87925,2.1117,8.625,7.062,3.317,3.651,2.622,458.2,525.8,621.5
87926,2.0582,8.792,7.101,3.478,3.731,2.411,457.9,524.5,621.2
87927,2.0503,8.789,6.92,3.33,3.448,2.418,457.6,526.2,621.5
87928,2.1108,9.008,6.903,3.42,3.603,2.409,458,524.9,621.5
87929,2.0784,8.834,6.923,3.395,3.538,2.415,457.5,525.5,621.4
87930,2.0352,8.617,7.06,3.127,3.724,2.645,457.4,525.2,621.2
87931,2.0899,8.855,6.981,3.268,3.747,2.574,457.4,524.9,621.5
87932,2.1035,8.61,6.851,3.306,3.647,2.619,457.8,525.3,621.6
87933,2.0903,8.489,7.018,3.223,3.57,2.542,457.5,524.7,621.5
87934,2.0615,8.389,7.056,3.399,3.685,2.384,457.8,524.3,621.5
87935,2.1584,8.895,7.163,3.183,3.546,2.589,458.6,525.3,621.4
87936,2.2467,8.983,6.973,3.275,3.596,2.606,458.9,524.3,621.7
87937,2.2538,8.886,7.074,3.058,3.785,2.561,459.2,524.6,621.2
87938,2.0011,8.687,7.053,3.214,3.702,2.41,457.6,525.4,621.5
87939,2.0665,8.546,7.075,3.32,3.748,2.386,457.5,525.3,621.3
87940,2.2165,8.549,7.018,3.301,3.805,2.435,459,524,621.4
87941,2.0971,8.973,7.134,3.131,3.665,2.65,457.6,525.4,621.3
87942,2.128,8.865,6.893,3.277,3.801,2.421,458.2,525.3,621.3
87943,2.1581,8.806,7.01,3.166,3.809,2.573,458.7,524.6,621.4
87944,2.1283,8.889,7.012,3.337,3.45,2.388,457.9,525.3,621.2
87945,2.1257,8.602,7.02,3.375,3.58,2.395,457.9,525.4,621.4
87946,2.1676,8.909,7.044,3.078,3.88,2.567,459,525.1,621.3
87947,2.0424,8.725,6.884,3.339,3.622,2.37,457.6,525.3,621.4
87948,2.1275,8.817,7.161,3.185,3.685,2.714,458.3,524.2,621.3
87949,2.1192,8.98,7.04,3.201,3.474,2.609,458,525.1,621.2
87950,2.0903,8.785,6.923,3.417,3.512,2.383,457.8,524.5,621.4
87951,2.0675,8.631,7.008,3.282,3.715,2.384,457.4,524.3,621.4
87952,2.0853,8.816,7.05,3.199,3.577,2.533,458,524.6,621.5
87953,2.1944,8.815,6.972,3.08,3.869,2.604,458.9,525.5,621.4
87954,2.2984,8.571,7.054,3.069,3.842,2.581,460,524.1,621.2
87955,2.0844,8.699,6.873,3.107,3.752,2.573,457.6,523.9,621.6
87956,2.054,8.882,7.072,3.177,3.747,2.696,457.3,525.8,621.3
87957,2.1901,8.838,7.041,3.288,3.807,2.403,458.8,524.7,621.3
87958,2.0728,8.647,7.097,3.474,3.599,2.416,457.5,525,621.4
87959,2.0018,9.005,7.091,3.345,3.79,2.386,457.2,525,621.4
87960,2.1817,8.585,6.925,3.151,3.529,2.526,458.4,524.9,621.5
87961,2.1173,8.936,7.087,3.36,3.708,2.389,457.7,524.6,621.3
87962,2.1949,8.862,7.15,3.18,3.728,2.599,459.1,524.2,621.4
87963,2.0917,8.673,7.012,3.383,3.52,2.365,457.9,525.6,621.5
87964,2.1651,8.595,6.905,3.18,3.514,2.519,458.4,525.6,621.6
87965,2.1727,8.773,7.022,3.231,3.77,2.58,459.2,524.7,621.3
87966,2.1614,8.625,7.108,3.282,3.692,2.39,458.2,524,621.2
87967,2.0494,8.831,7.015,3.421,4.021,2.409,457.8,524.7,621.4
87968,2.098,8.667,7.007,3.485,3.631,2.373,457.8,525.9,621.4
87969,2.233,8.922,7.01,3.14,3.481,2.611,459.1,525.7,621.4
87970,2.0883,8.649,7.028,3.298,3.826,2.403,458,524,621.3
87971,2.1947,8.568,6.849,3.124,3.581,2.595,458.7,525.5,621.6
87972,2.181,8.759,7.043,3.09,3.787,2.61,458.3,523.9,621.2
87973,2.069,8.828,7.022,3.251,3.764,2.543,457.9,524.7,621.3
87974,2.0623,8.501,6.934,3.373,3.596,2.366,457.9,525.9,621.5
87975,2.0326,8.872,7.054,3.431,3.856,2.402,457.6,525.1,621.4
87976,2.0925,8.589,7.005,3.426,3.481,2.388,458,525.8,621.5
87977,2.158,8.904,7.041,3.39,3.704,2.406,458.5,524.8,621.3
87978,2.1206,8.817,6.948,3.185,3.608,2.721,458,525.9,621.2
87979,2.3026,8.899,7.153,3.25,3.697,2.649,460.4,525.8,621.2
87980,2.2428,8.818,7.017,3.239,3.67,2.571,459.8,526.1,621.4
87981,2.1271,8.787,7.107,3.086,3.668,2.512,458.5,524.6,621.2
87982,2.102,8.775,7.082,3.243,3.699,2.406,457.9,524.1,621.3
87983,2.1422,8.715,7.161,3.217,3.833,2.6,458.6,524.5,621.4
87984,2.1825,8.532,6.915,3.23,3.588,2.562,458.8,524.6,621.6
87985,2.0954,8.672,7.043,3.313,3.611,2.404,457.5,525.7,621.5
87986,2.0886,9.047,7.09,3.398,3.43,2.433,457.7,525.9,621.3
87987,2.06,8.805,7,3.41,3.44,2.429,457.5,525.3,621.1
87988,2.0785,8.934,7.095,3.152,3.813,2.506,457.8,524.5,621.3
87989,2.0732,8.656,7.027,3.321,3.84,5,458.3,524.3,0
87990,2.0522,8.603,7.089,3.266,3.773,5,457.5,525.9,0
87991,2.1298,8.751,7.104,3.311,3.791,5,458.5,523.9,0
87992,2.1529,8.75,6.873,3.343,3.455,5,458.1,525.5,0
87993,2.3252,8.803,6.968,3.245,3.558,2.523,460,525.1,621.3
87994,2.079,8.916,7.006,3.22,3.76,2.512,457.6,525.3,621.4
87995,2.2082,8.605,6.847,3.216,3.496,2.426,458.8,525.8,621.8
87996,2.0985,8.907,7.049,3.278,3.774,2.468,457.8,525,621.4
87997,2.0262,9.055,7.22,3.158,3.658,2.448,457.6,525.6,621.3
87998,2.1184,8.662,7.142,3.206,3.772,2.49,458.3,523.9,621.5
87999,2.0453,8.712,7.033,3.216,3.822,2.539,457.5,523.7,621.3
88000,2.2283,8.491,6.904,3.258,3.558,2.468,458.7,525.2,621.5
88001,2.0761,8.817,7.028,3.24,3.775,2.419,457.6,524.6,621.3
88002,1.9997,8.812,6.971,3.292,3.747,2.448,457.4,525,621.5
88003,2.2034,8.906,6.959,3.365,3.6,2.431,458.6,524.9,621.5
88004,2.0087,8.64,6.988,3.105,3.679,2.53,457.3,524.2,621.3
88005,2.157,8.757,6.984,3.18,3.76,2.499,458.8,524.9,621.4
88006,2.1436,8.618,6.97,3.21,3.532,2.503,458,524.4,621.4
88007,2.0868,8.818,7.022,3.154,3.652,2.439,457.7,524.4,621.5
88008,2.0132,8.871,7.146,3.098,3.816,2.482,457.6,524.9,621.2
88009,2.1074,8.896,7,3.079,3.755,2.549,458.1,525.3,621.4
88010,2.1216,8.591,7.115,3.185,3.738,2.51,458.5,524.1,621.3
88011,2.1078,8.82,7.009,3.14,3.453,2.568,457.8,526.1,621.4
88012,2.1618,8.826,6.983,3.337,3.504,2.424,458.3,526.5,621.6
88013,2.2157,8.866,7.049,3.107,3.844,2.561,459.1,524.7,621.3
88014,2.1184,8.832,6.967,3.21,3.603,2.578,457.9,525.5,621.6
88015,2.1264,8.825,7.052,3.146,3.475,2.49,457.8,525.9,621.3
88016,2.0597,8.777,7.02,3.122,3.768,2.496,457.5,524.2,621.3
88017,2.236,8.731,6.88,3.231,3.533,2.448,459.2,525.3,621.5
88018,2.4007,8.831,6.885,3.181,3.819,2.416,460.7,524.3,621.3
88019,2.1476,8.843,7.113,3.233,3.75,2.508,458.4,524.4,621.4
88020,2.0789,8.847,7.089,3.245,3.775,2.51,457.7,524.3,621.3
88021,2.0878,8.784,7.06,3.311,3.626,2.518,457.9,525,621.5
88022,2.3757,8.601,6.911,3.194,3.593,2.533,460.4,524.9,621.4
88023,2.0015,8.924,7.164,3.327,3.558,2.467,457.2,525.2,621.3
88024,2.1508,8.801,7.039,5,3.782,2.495,0,524,621.3
88025,2.1461,8.713,6.927,3.29,3.505,2.472,457.8,526,621.5
88026,2.1235,8.639,6.928,3.282,3.6,5,458,525.9,0
88027,2.0725,8.875,7.011,3.455,3.783,5,457.7,524.6,0
88028,2.1482,8.762,7.045,3.143,3.796,5,458,523.9,0
88029,2.1279,8.957,7.149,3.44,3.789,5,459,524.8,0
88030,2.2721,8.841,7.109,3.291,3.864,2.611,459.9,524.7,621.4
88031,2.2305,8.885,7.048,3.244,3.674,2.42,459.3,524.8,621.4
88032,2.015,8.976,7.109,3.237,3.655,2.487,457.4,525.2,621.1
88033,2.1074,8.881,7.122,3.203,3.685,2.472,457.7,524.2,621.2
88034,2.2587,8.698,7.052,3.34,3.818,5,460.1,523.9,0
88035,2.0752,8.563,6.995,3.266,3.488,2.509,458,525.8,621.5
88036,1.995,8.756,7.067,3.301,3.84,2.579,457.5,525.8,621.4
88037,2.0091,8.609,7.174,3.256,3.752,2.481,457.4,524.8,621.3
88038,2.0747,8.695,7.064,3.243,3.573,2.485,457.8,524.3,621.4
88039,2.0766,8.956,7.029,5,3.594,2.495,0,526.2,621.2
88040,2.1538,8.787,6.942,5,3.768,2.595,0,524.6,621.5
88041,2.0307,8.871,7.021,5,3.798,2.539,0,525.4,621.1
88042,2.1709,8.82,7.11,5,3.663,2.481,0,524.5,621.3
88043,2.0517,8.702,7.053,3.284,3.777,2.468,457.8,524,621.4
88044,2.1358,8.861,7.054,3.309,3.76,5,458.3,525,0
88045,2.0986,8.724,7.016,5,3.585,2.511,0,524.4,621.3
88046,2.1346,8.896,7.035,3.398,3.505,2.472,457.8,525.8,621.4
88047,2.0868,8.609,6.912,3.18,3.511,2.523,457.7,524.6,621.5
88048,2.1475,8.747,7.037,3.3,3.504,2.523,458.3,525.8,621.3
88049,2.0962,8.749,7.003,3.22,3.535,2.539,457.7,524.5,621.3
88050,2.1128,8.679,7.03,3.328,3.619,2.482,458.2,526.6,621.5
88051,2.1064,8.9,7.01,3.205,3.637,2.498,458,524.7,621.2
88052,2.1089,8.976,7.052,3.257,3.77,5,457.9,524.9,0
88053,2.052,8.646,7.117,3.316,3.797,2.552,457.7,524.3,621.3
88054,2.1505,8.829,7.067,3.217,3.779,2.444,458.7,524.5,621.4
88055,1.9895,8.677,7.012,3.122,3.705,2.55,457.3,524.8,621.4
88056,2.0826,8.56,7.032,3.258,3.564,2.488,457.9,524,621.4
88057,2.1576,8.537,7.055,3.192,3.626,2.535,458.4,526.1,621.4
88058,2.1815,8.678,7.066,3.228,3.571,2.414,458.5,525.7,621.5
88059,2.0512,8.549,7.053,3.273,3.79,2.442,457.4,524.2,621.2
88060,2.1136,8.762,7.04,3.354,3.806,2.558,458.5,523.9,621.4
88061,2.1124,9.072,6.929,5,3.606,2.553,0,526,621.3
88062,2.079,8.677,7.054,3.235,3.869,5,457.9,524.5,0
88063,2.1679,8.683,7.033,3.149,4.003,2.413,458.3,524.1,621.3
88064,2.0744,8.857,7.023,3.26,3.72,2.5,457.7,526.1,621.6
88065,2.2161,8.552,7.059,3.199,3.59,2.526,459,525.1,621.2
88066,2.0016,8.726,7.026,3.173,3.889,2.428,457.7,524.1,621.3
88067,2.069,8.796,7.02,3.114,3.625,2.503,457.6,525.5,621.2
88068,2.1396,8.959,7.011,3.238,3.858,2.549,458.4,525.5,621.3
88069,2.0122,9.026,6.964,3.115,3.884,2.57,457.5,525.8,621.4
88070,2.0781,8.892,7.052,3.394,3.597,2.409,457.6,525.1,621.5
88071,2.2441,8.864,7.037,3.204,3.6,2.477,459.1,524.9,621.4
88072,2.0261,8.741,7.119,3.274,3.874,2.524,457.8,524.1,621.3
88073,2.1098,8.814,7.115,3.339,3.713,2.423,458.1,524,621.3
88074,2.1489,8.737,7.173,3.115,3.821,2.546,458.5,524.3,621.2
88075,2.1162,8.86,6.931,3.227,3.624,2.588,457.9,524.5,621.4
88076,2.2234,8.729,7.078,3.197,3.834,2.438,459,524,621.2
88077,2.0731,8.921,7.128,3.441,3.612,2.415,457.5,524.7,621.2
88078,2.1627,9.088,7.06,3.09,3.755,2.653,458.7,524.8,621.3
88079,2.1204,8.826,7.044,3.281,3.763,2.475,457.9,524.2,621.3
88080,2.2704,8.718,7.055,3.085,4.028,2.56,459.6,524.5,621.3
88081,2.0441,8.745,7.029,3.131,4.03,2.593,457.5,524.1,621.3
88082,2.0448,8.712,6.942,3.099,3.76,2.628,457.3,525.2,621.3
88083,2.0901,8.746,6.922,3.399,3.607,2.457,457.6,525,621.5
88084,2.0235,8.918,7.049,3.278,3.738,2.494,457.5,524.6,621.3
88085,2.1083,8.886,7.043,3.187,3.602,2.43,457.7,525.4,621.3
88086,2.0733,8.545,7.142,3.142,3.628,2.474,457.6,524.1,621.3
88087,2.0982,8.597,6.912,3.39,3.43,2.427,457.8,525.4,621.5
88088,2.0671,8.879,6.968,3.122,3.661,2.578,457.5,524.7,621.4
